date,hour,day_of_week,XGB_demand
2023-02-26 16:00:00,15,0,8.0
2023-02-26 16:00:00,15,0,8.0
2023-02-26 16:00:00,15,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,16,0,8.0
2023-02-26 16:00:00,17,0,8.0
2023-02-26 16:00:00,17,0,6.0
2023-02-26 16:00:00,17,0,6.0
2023-02-26 16:00:00,17,0,6.0
2023-02-26 16:00:00,17,0,6.0
2023-02-26 16:00:00,17,0,6.0
2023-02-26 16:00:00,18,0,6.0
2023-02-26 16:00:00,18,0,9.0
2023-02-26 16:00:00,18,0,9.0
2023-02-26 16:00:00,18,0,9.0
2023-02-26 16:00:00,18,0,9.0
2023-02-26 16:00:00,18,0,9.0
2023-02-26 16:00:00,18,0,8.0
2023-02-26 16:00:00,18,0,8.0
2023-02-26 16:00:00,18,0,8.0
2023-02-26 16:00:00,19,0,8.0
2023-02-26 16:00:00,19,0,4.0
2023-02-26 16:00:00,19,0,4.0
2023-02-26 16:00:00,19,0,4.0
2023-02-26 16:00:00,20,0,4.0
2023-02-26 16:00:00,21,0,3.0
2023-02-26 16:00:00,21,0,4.0
2023-02-26 16:00:00,21,0,4.0
2023-02-26 16:00:00,21,0,4.0
2023-02-26 16:00:00,22,0,4.0
2023-02-26 16:00:00,23,0,2.0
2023-02-26 16:00:00,0,1,3.0
2023-02-26 16:00:00,0,1,3.0
2023-02-26 16:00:00,0,1,3.0
2023-02-26 16:00:00,1,1,2.0
2023-02-26 16:00:00,3,1,2.0
2023-02-26 16:00:00,4,1,4.0
2023-02-26 16:00:00,5,1,8.0
2023-02-26 16:00:00,5,1,8.0
2023-02-28 06:00:00,6,1,10.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 06:00:00,6,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,7,1,12.0
2023-02-28 07:00:00,8,1,9.0
2023-02-28 07:00:00,8,1,4.0
2023-02-28 07:00:00,8,1,4.0
2023-02-28 07:00:00,8,1,5.0
2023-02-28 09:00:00,9,1,7.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,9,1,11.0
2023-02-28 09:00:00,10,1,11.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 09:00:00,10,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,11,1,7.0
2023-02-28 11:00:00,12,1,7.0
2023-02-28 11:00:00,12,1,6.0
2023-02-28 11:00:00,12,1,6.0
2023-02-28 11:00:00,12,1,6.0
2023-02-28 11:00:00,12,1,6.0
2023-02-28 11:00:00,12,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,13,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,14,1,6.0
2023-02-28 11:00:00,15,1,6.0
2023-02-28 11:00:00,15,1,4.0
2023-02-28 11:00:00,15,1,4.0
2023-02-28 11:00:00,16,1,4.0
2023-02-28 11:00:00,16,1,5.0
2023-02-28 11:00:00,16,1,5.0
2023-02-28 11:00:00,16,1,5.0
2023-02-28 11:00:00,17,1,4.0
2023-02-28 11:00:00,17,1,4.0
2023-02-28 11:00:00,17,1,4.0
2023-02-28 11:00:00,17,1,4.0
2023-02-28 11:00:00,18,1,4.0
2023-02-28 11:00:00,18,1,3.0
2023-02-28 11:00:00,19,1,3.0
2023-02-28 11:00:00,19,1,4.0
2023-02-28 11:00:00,19,1,4.0
2023-02-28 11:00:00,19,1,4.0
2023-02-28 11:00:00,20,1,4.0
2023-02-28 11:00:00,20,1,8.0
2023-02-28 11:00:00,20,1,8.0
2023-02-28 11:00:00,20,1,8.0
2023-02-28 11:00:00,20,1,8.0
2023-02-28 11:00:00,20,1,8.0
2023-02-28 11:00:00,20,1,6.0
2023-02-28 11:00:00,20,1,6.0
2023-02-28 11:00:00,21,1,6.0
2023-02-28 11:00:00,21,1,2.0
2023-02-28 11:00:00,22,1,2.0
2023-02-28 11:00:00,22,1,4.0
2023-02-28 11:00:00,22,1,4.0
2023-02-28 11:00:00,22,1,4.0
2023-02-28 11:00:00,23,1,4.0
2023-02-28 11:00:00,23,1,6.0
2023-02-28 11:00:00,23,1,6.0
2023-02-28 11:00:00,23,1,6.0
2023-02-28 11:00:00,23,1,6.0
2023-02-28 11:00:00,23,1,6.0
2023-02-28 11:00:00,0,2,4.0
2023-02-28 11:00:00,0,2,2.0
2023-02-28 11:00:00,0,2,2.0
2023-02-28 11:00:00,1,2,2.0
2023-02-28 11:00:00,1,2,2.0
2023-02-28 11:00:00,4,2,3.0
2023-02-28 11:00:00,4,2,3.0
2023-02-28 11:00:00,4,2,3.0
2023-02-28 11:00:00,4,2,3.0
2023-02-28 11:00:00,5,2,8.0
2023-02-28 11:00:00,5,2,8.0
2023-02-28 11:00:00,5,2,7.0
2023-02-28 11:00:00,5,2,7.0
2023-02-28 11:00:00,5,2,7.0
2023-02-28 11:00:00,6,2,9.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,6,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,7,2,17.0
2023-02-28 11:00:00,8,2,17.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,8,2,20.0
2023-02-28 11:00:00,9,2,20.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,9,2,29.0
2023-02-28 11:00:00,10,2,28.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-02-28 11:00:00,10,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,11,2,21.0
2023-03-01 11:00:00,12,2,22.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 11:00:00,12,2,27.0
2023-03-01 13:00:00,13,2,14.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,13,2,13.0
2023-03-01 13:00:00,14,2,13.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,14,2,8.0
2023-03-01 13:00:00,15,2,8.0
2023-03-01 13:00:00,15,2,4.0
2023-03-01 13:00:00,15,2,4.0
2023-03-01 13:00:00,15,2,5.0
2023-03-01 13:00:00,16,2,5.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,16,2,10.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,17,2,9.0
2023-03-01 13:00:00,18,2,9.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,18,2,7.0
2023-03-01 13:00:00,19,2,7.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,19,2,6.0
2023-03-01 13:00:00,20,2,6.0
2023-03-01 13:00:00,20,2,3.0
2023-03-01 13:00:00,20,2,3.0
2023-03-01 13:00:00,21,2,3.0
2023-03-01 13:00:00,21,2,3.0
2023-03-01 13:00:00,22,2,3.0
2023-03-01 13:00:00,22,2,4.0
2023-03-01 13:00:00,22,2,4.0
2023-03-01 13:00:00,22,2,4.0
2023-03-01 13:00:00,23,2,4.0
2023-03-01 13:00:00,23,2,4.0
2023-03-01 13:00:00,23,2,4.0
2023-03-01 13:00:00,23,2,4.0
2023-03-01 13:00:00,0,3,3.0
2023-03-01 13:00:00,2,3,2.0
2023-03-01 13:00:00,2,3,2.0
2023-03-01 13:00:00,4,3,4.0
2023-03-01 13:00:00,4,3,3.0
2023-03-01 13:00:00,4,3,3.0
2023-03-02 05:00:00,5,3,8.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,5,3,11.0
2023-03-02 05:00:00,6,3,12.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,6,3,15.0
2023-03-02 05:00:00,7,3,15.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,7,3,12.0
2023-03-02 05:00:00,8,3,12.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 05:00:00,8,3,22.0
2023-03-02 09:00:00,9,3,22.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 09:00:00,9,3,23.0
2023-03-02 10:00:00,10,3,23.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 10:00:00,10,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,11,3,21.0
2023-03-02 11:00:00,12,3,21.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,12,3,25.0
2023-03-02 11:00:00,13,3,18.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,13,3,20.0
2023-03-02 11:00:00,14,3,18.0
2023-03-02 11:00:00,14,3,12.0
2023-03-02 11:00:00,14,3,12.0
2023-03-02 11:00:00,14,3,12.0
2023-03-02 11:00:00,14,3,12.0
2023-03-02 11:00:00,14,3,12.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,14,3,11.0
2023-03-02 11:00:00,15,3,11.0
2023-03-02 11:00:00,15,3,4.0
2023-03-02 11:00:00,15,3,4.0
2023-03-02 11:00:00,15,3,5.0
2023-03-02 11:00:00,16,3,5.0
2023-03-02 11:00:00,16,3,6.0
2023-03-02 11:00:00,16,3,6.0
2023-03-02 11:00:00,16,3,6.0
2023-03-02 11:00:00,16,3,6.0
2023-03-02 11:00:00,16,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,17,3,6.0
2023-03-02 11:00:00,18,3,6.0
2023-03-02 11:00:00,18,3,5.0
2023-03-02 11:00:00,18,3,5.0
2023-03-02 11:00:00,18,3,5.0
2023-03-02 11:00:00,18,3,5.0
2023-03-02 11:00:00,19,3,5.0
2023-03-02 11:00:00,19,3,10.0
2023-03-02 11:00:00,19,3,10.0
2023-03-02 11:00:00,19,3,10.0
2023-03-02 11:00:00,19,3,10.0
2023-03-02 11:00:00,19,3,10.0
2023-03-02 11:00:00,19,3,9.0
2023-03-02 11:00:00,19,3,9.0
2023-03-02 11:00:00,19,3,9.0
2023-03-02 11:00:00,19,3,9.0
2023-03-02 11:00:00,20,3,8.0
2023-03-02 11:00:00,20,3,4.0
2023-03-02 11:00:00,20,3,4.0
2023-03-02 11:00:00,20,3,4.0
2023-03-02 11:00:00,21,3,4.0
2023-03-02 11:00:00,21,3,4.0
2023-03-02 11:00:00,21,3,4.0
2023-03-02 11:00:00,21,3,4.0
2023-03-02 11:00:00,22,3,4.0
2023-03-02 11:00:00,22,3,4.0
2023-03-02 11:00:00,22,3,4.0
2023-03-02 11:00:00,22,3,4.0
2023-03-02 11:00:00,23,3,4.0
2023-03-02 11:00:00,23,3,3.0
2023-03-02 11:00:00,0,4,2.0
2023-03-02 11:00:00,0,4,4.0
2023-03-02 11:00:00,0,4,4.0
2023-03-02 11:00:00,0,4,3.0
2023-03-02 11:00:00,1,4,3.0
2023-03-02 11:00:00,2,4,2.0
2023-03-02 11:00:00,4,4,3.0
2023-03-02 11:00:00,4,4,3.0
2023-03-02 11:00:00,5,4,6.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,5,4,7.0
2023-03-02 11:00:00,6,4,10.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-02 11:00:00,6,4,16.0
2023-03-03 07:00:00,7,4,16.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
2023-03-03 07:00:00,7,4,12.0
